iata,airport_name,lat,long,currency_code,to_euro
SPD,Saidpur,25.759228,88.908869,BDT,0.01241
ZYL,Osmany Intl,24.963242,91.866783,BDT,0.01241
DAC,Zia Intl,23.843332999999998,90.39778100000001,BDT,0.01241
BZL,Barisal Airport,22.801,90.3012,BDT,0.01241
BGI,Grantley Adams Intl,13.074603,-59.492456000000004,BBD,0.47442399999999996
GME,Gomel,52.527021999999995,31.016692,BYR,6.29e-05
VTB,Vitebsk,55.1265,30.349639,BYR,6.29e-05
MHP,Minsk 1,53.864472,27.539683,BYR,6.29e-05
MSQ,Minsk 2,53.88246899999999,28.030731,BYR,6.29e-05
GNA,Hrodno Airport,53.602,24.0538,BYR,6.29e-05
MVQ,Mogilev Airport,53.9549,30.0951,BYR,6.29e-05
BQT,Brest,52.06,23.53,BYR,6.29e-05
ANR,Deurne,51.189444,4.460278,EUR,1.0
BRU,Brussels Natl,50.901389,4.484444,EUR,1.0
CRL,Brussels South,50.459196999999996,4.453817,EUR,1.0
QKT,Wevelgem,50.817221999999994,3.2047220000000003,EUR,1.0
LGG,Liege,50.637417,5.4432220000000004,EUR,1.0
OST,Oostende,51.198889,2.862222,EUR,1.0
ZYR,Brussels Gare du Midi,50.8,4.4,EUR,1.0
KNO,Knokke-Heist Westkapelle Heliport,51.3222,3.2930599999999997,EUR,1.0
ZWE,Centraal,51.217222,4.421111,EUR,1.0
XHN,Liege-Guillemins Railway Station,50.6333,5.566669999999999,EUR,1.0
BZE,Philip S W Goldson Intl,17.539144,-88.308203,BZD,0.4858
SPR,San Pedro,17.913936,-87.971075,BZD,0.4858
PND,Punta Gorda Airport,16.1024,-88.8083,BZD,0.4858
CUK,Caye Caulker Airport,17.7347,-88.0325,BZD,0.4858
TZA,Belize City Municipal Airport,17.5344,-88.29799999999999,BZD,0.4858
CZH,Municipal,18.3822,-88.4119,BZD,0.4858
CYC,Caye Chapel Airport,17.683611,-88.045,BZD,0.4858
BGK,Big Creek Airport,16.516667,-88.416667,BZD,0.4858
DGA,Dangriga Airport,16.966667,-88.216667,BZD,0.4858
PLJ,Placencia Airport,16.536944000000002,-88.36166700000001,BZD,0.4858
SJX,Sartaneja Airport,18.355556,-88.130833,BZD,0.4858
BCV,Hector Silva Airstrip,17.269444,-88.776111,BZD,0.4858
COO,Cadjehoun,6.357228,2.384353,XOF,0.001524
BDA,Bermuda Intl,32.364042,-64.678703,BMD,0.9488
PBH,Paro,27.403191999999997,89.42460600000001,INR,0.01511
OMO,Mostar,43.2829,17.845878,BAM,0.5114
SJJ,Sarajevo,43.824583000000004,18.331467,BAM,0.5114
BNX,Banja Luka International Airport,44.941444,17.297501,BAM,0.5114
FRW,Francistown,-21.159597,27.474525,BWP,0.09489
JWA,Jwaneng,-24.602332999999998,24.690970999999998,BWP,0.09489
BBK,Kasane,-17.832875,25.1624,BWP,0.09489
MUB,Maun,-19.972564000000002,23.431085999999997,BWP,0.09489
GBE,Sir Seretse Khama Intl,-24.555225,25.918208,BWP,0.09489
PKW,Selebi Phikwe,-22.05835,27.828767,BWP,0.09489
TLD,Limpopo Valley Airport,-22.1892,29.1269,BWP,0.09489
SWX,Shakawe Airport,-18.3739,21.8326,BWP,0.09489
ORP,Orapa Airport,-21.2667,25.3167,BWP,0.09489
GNZ,Ghanzi Airport,-21.6925,21.6581,BWP,0.09489
KHW,Khwai River Lodge,-19.149166,23.7875,BWP,0.09489
CDJ,Conceicao Do Araguaia,-8.348347,-49.301528000000005,BRL,0.2932
AQA,Araraquara,-21.811999999999998,-48.133028,BRL,0.2932
AJU,Santa Maria,-10.984000000000002,-37.070333000000005,BRL,0.2932
AFL,Alta Floresta,-9.866092,-56.10620600000001,BRL,0.2932
ARU,Aracatuba,-21.141342,-50.424721999999996,BRL,0.2932
BEL,Val De Cans Intl,-1.37925,-48.476292,BRL,0.2932
BGX,Comandante Gustavo Kraemer,-31.390528000000003,-54.112244,BRL,0.2932
PLU,Pampulha Carlos Drummond De Andrade,-19.851181,-43.950628,BRL,0.2932
BFH,Bacacheri,-25.405078,-49.232036,BRL,0.2932
BSB,Presidente Juscelino Kubitschek,-15.8711,-47.918625,BRL,0.2932
BAU,Bauru,-22.345042000000003,-49.0538,BRL,0.2932
BVB,Boa Vista,2.846311,-60.690068999999994,BRL,0.2932
CAC,Cascavel,-25.000339,-53.500764000000004,BRL,0.2932
CNF,Tancredo Neves Intl,-19.63375,-43.968856,BRL,0.2932
CGR,Campo Grande,-20.468667,-54.6725,BRL,0.2932
XAP,Chapeco,-27.134219,-52.656553,BRL,0.2932
CLN,Carolina,-7.320444,-47.458667,BRL,0.2932
CCM,Forquilhinha,-28.725817,-49.424739,BRL,0.2932
CAW,Bartolomeu Lisandro,-21.698332999999998,-41.301669,BRL,0.2932
CMG,Corumba Intl,-19.011931,-57.673053,BRL,0.2932
CWB,Afonso Pena,-25.528475,-49.175775,BRL,0.2932
CRQ,Caravelas,-17.652282999999997,-39.253069,BRL,0.2932
CXJ,Campo Dos Bugres,-29.197064,-51.187536,BRL,0.2932
CGB,Marechal Rondon,-15.652931,-56.116718999999996,BRL,0.2932
CZS,Cruzeiro do Sul,-7.599906,-72.76948900000001,BRL,0.2932
PPB,Presidente Prudente,-22.175056,-51.424639,BRL,0.2932
MAO,Eduardo Gomes Intl,-3.038611,-60.049721,BRL,0.2932
IGU,Cataratas Intl,-25.59615,-54.48720600000001,BRL,0.2932
FLN,Hercilio Luz,-27.670489,-48.547181,BRL,0.2932
FEN,Fernando De Noronha,-3.8549279999999997,-32.423336,BRL,0.2932
FOR,Pinto Martins Intl,-3.7762830000000003,-38.532556,BRL,0.2932
GIG,Galeao Antonio Carlos Jobim,-22.808903,-43.243646999999996,BRL,0.2932
GYN,Santa Genoveva,-16.632033,-49.220686,BRL,0.2932
GRU,Guarulhos Gov Andre Franco Montouro,-23.432075,-46.469511,BRL,0.2932
ATM,Altamira,-3.253906,-52.253978000000004,BRL,0.2932
IOS,Ilheus,-14.815964000000001,-39.033196999999994,BRL,0.2932
IPN,Usiminas,-19.470722,-42.487583,BRL,0.2932
IMP,Prefeito Renato Moreira,-5.531292,-47.46005,BRL,0.2932
JDF,Francisco De Assis,-21.7915,-43.386778,BRL,0.2932
JPA,Presidente Castro Pinto,-7.148381,-34.950681,BRL,0.2932
JOI,Lauro Carneiro De Loyola,-26.224453000000004,-48.797364,BRL,0.2932
CPV,Presidente Joao Suassuna,-7.2699169999999995,-35.896364,BRL,0.2932
VCP,Viracopos,-23.0075,-47.134444,BRL,0.2932
LIP,Lins,-21.664039000000002,-49.730519,BRL,0.2932
LDB,Londrina,-23.333625,-51.130072,BRL,0.2932
LAZ,Bom Jesus Da Lapa,-13.262085999999998,-43.408114000000005,BRL,0.2932
MAB,Maraba,-5.368589,-49.138025,BRL,0.2932
MGF,Regional De Maringa Silvio Name Junior,-23.476392,-52.016405999999996,BRL,0.2932
MOC,Mario Ribeiro,-16.706925,-43.8189,BRL,0.2932
MCZ,Zumbi Dos Palmares,-9.510808,-35.791678000000005,BRL,0.2932
MCP,Macapa,0.050664,-51.072178,BRL,0.2932
MNX,Manicore,-5.811381,-61.278318999999996,BRL,0.2932
NVT,Ministro Victor Konder Intl,-26.879998999999998,-48.65139,BRL,0.2932
GEL,Santo Angelo,-28.281683,-54.169139,BRL,0.2932
NAT,Augusto Severo,-5.911417,-35.247717,BRL,0.2932
POA,Salgado Filho,-29.994428000000003,-51.171428000000006,BRL,0.2932
POO,Pocos De Caldas,-21.843014,-46.567917,BRL,0.2932
PFB,Lauro Kurtz,-28.243989000000003,-52.326558,BRL,0.2932
PET,Pelotas,-31.718353000000004,-52.327689,BRL,0.2932
PNZ,Senador Nilo Coelho,-9.362411,-40.569097,BRL,0.2932
PNB,Porto Nacional,-10.719417,-48.399736,BRL,0.2932
PMG,Ponta Pora,-22.549639000000003,-55.702614000000004,BRL,0.2932
PVH,Governador Jorge Teixeira De Oliveira,-8.709294,-63.902281,BRL,0.2932
RBR,PlÃ¡cido de Castro,-9.583,-67.4836,BRL,0.2932
REC,Guararapes Gilberto Freyre Intl,-8.126794,-34.923039,BRL,0.2932
RIG,Rio Grande,-32.082617,-52.166542,BRL,0.2932
SDU,Santos Dumont,-22.910460999999998,-43.163133,BRL,0.2932
RAO,Leite Lopes,-21.134167,-47.774189,BRL,0.2932
STU,Santa Cruz,-22.93235,-43.719091999999996,BRL,0.2932
SJK,Professor Urbano Ernesto Stumpf,-23.228172,-45.862739000000005,BRL,0.2932
SLZ,Marechal Cunha Machado Intl,-2.5853610000000002,-44.234139,BRL,0.2932
CGH,Congonhas,-23.626692000000002,-46.655375,BRL,0.2932
SJP,Sao Jose Do Rio Preto,-20.816567000000003,-49.406511,BRL,0.2932
SSZ,Base Aerea De Santos,-23.925206,-46.2875,BRL,0.2932
SSA,Deputado Luis Eduardo Magalhaes,-12.910994,-38.331044,BRL,0.2932
TMT,Trombetas,-1.4896,-56.396803000000006,BRL,0.2932
THE,Senador Petronio Portella,-5.0599419999999995,-42.823478,BRL,0.2932
TFF,Tefe,-3.382944,-64.724056,BRL,0.2932
TBT,Tabatinga,-4.255669,-69.935828,BRL,0.2932
TUR,Tucurui,-3.7860080000000003,-49.720267,BRL,0.2932
PAV,Paulo Afonso,-9.400878,-38.250575,BRL,0.2932
URG,Rubem Berta,-29.782178000000002,-57.038189,BRL,0.2932
UDI,Ten Cel Av Cesar Bombonato,-18.882844,-48.225594,BRL,0.2932
UBA,Uberaba,-19.765,-47.964778,BRL,0.2932
VAG,Major Brigadeiro Trompowsky,-21.590067,-45.473341999999995,BRL,0.2932
BVH,Vilhena,-12.694375,-60.098268999999995,BRL,0.2932
VIX,Goiabeiras,-20.258056,-40.286389,BRL,0.2932
QPS,Campo Fontenelle,-21.984561,-47.334764,BRL,0.2932
STM,Santarem,-2.422431,-54.792789,BRL,0.2932
BPS,Aeroporto de Porto Seguro,-16.438610999999998,-39.080833,BRL,0.2932
PMW,Palmas,-10.241667,-48.352779999999996,BRL,0.2932
CLV,Caldas Novas,-17.7267,-48.6114,BRL,0.2932
JPR,Ji-Paraná Airport,-10.8708,-61.8465,BRL,0.2932
MVS,Mucuri Airport,-18.0489,-39.8642,BRL,0.2932
TOW,Toledo Airport,-24.6863,-53.6975,BRL,0.2932
RIA,Santa Maria Airport,-29.711358,-53.688153,BRL,0.2932
LEC,Chapada Diamantina Airport,-12.4823,-41.277,BRL,0.2932
JDO,Orlando Bezerra de Menezes Airport,-7.218958,-39.2701,BRL,0.2932
SRA,Santa Rosa Airport,-27.9067,-54.5204,BRL,0.2932
SOD,Sorocaba Airport,-23.478,-47.49,BRL,0.2932
VDC,Vitória da Conquista Airport,-14.862760999999999,-40.863106,BRL,0.2932
MII,Marília Airport,-22.196892000000002,-49.9264,BRL,0.2932
MEA,Macaé Airport,-22.343000000000004,-41.766000000000005,BRL,0.2932
ERM,Erechim Airport,-27.6619,-52.2683,BRL,0.2932
JDR,Aeroporto Prefeito Octavio de Almeida Neves,-21.0864,-44.2258,BRL,0.2932
GVR,Governador Valadares Airport,-18.8952,-41.9822,BRL,0.2932
CPQ,Amarais Airport,-22.8592,-47.1082,BRL,0.2932
CFB,Cabo Frio International Airport,-22.921667000000003,-42.074166999999996,BRL,0.2932
OPS,Sinop Airport,-11.885,-55.586000000000006,BRL,0.2932
GRP,Gurupi Airport,-11.728889,-49.068889,BRL,0.2932
CMP,Campo Alegre Airport,-9.505,-50.625,BRL,0.2932
BVS,Breves Airport,-1.6819439999999999,-50.48,BRL,0.2932
SFK,Soure Airport,-0.7169439999999999,-48.522778,BRL,0.2932
PIN,Julio Belem Airport,-2.6277779999999997,-56.73583299999999,BRL,0.2932
BRA,Barreiras Airport,-12.083333,-45.0,BRL,0.2932
STZ,Confresa Airport,-10.47,-50.502778,BRL,0.2932
MQH,Minacu Airport,-13.526944,-48.220556,BRL,0.2932
AUX,Araguaina Airport,-7.228333,-48.240833,BRL,0.2932
NVP,Novo Aripuana Airport,-5.121389,-60.380556000000006,BRL,0.2932
LVR,Bom Futuro Airport,-13.05,-55.910833,BRL,0.2932
FRC,Franca Airport,-20.538611,-47.400833,BRL,0.2932
DOU,Dourados Airport,-22.220833,-54.80583299999999,BRL,0.2932
LBR,Labrea Airport,-7.258889,-64.79777800000001,BRL,0.2932
ROO,Rondonopolis Airport,-16.466667,-54.63333299999999,BRL,0.2932
GPB,Tancredo Thomaz de Faria Airport,-25.383333,-51.45,BRL,0.2932
JCB,Joacaba Airport,-27.172778000000005,-51.500833,BRL,0.2932
RVD,General leite de Castro Airport,-17.790278,-50.918333000000004,BRL,0.2932
AAX,Araxa Airport,-19.563056,-46.960278,BRL,0.2932
MBZ,Maues Airport,-3.383611,-57.718610999999996,BRL,0.2932
RBB,Borba Airport,-4.387778,-59.593889000000004,BRL,0.2932
CIZ,Coari Airport,-4.085,-63.14083299999999,BRL,0.2932
BAZ,Barcelos Airport,-0.975,-62.923889,BRL,0.2932
DMT,Diamantino Airport,-14.408889000000002,-56.44583299999999,BRL,0.2932
GNM,Guanambi Airport,-14.216667000000001,-42.783333,BRL,0.2932
PLL,Ponta Pelada Airport,-3.14604,-59.9863,BRL,0.2932
SJL,Sao Gabriel da Cachoeira Airport,-0.148056,-66.9858,BRL,0.2932
CKS,Carajas Airport,-6.1178099999999995,-50.0035,BRL,0.2932
ITB,Cachimbo,-4.2446,-56.003840000000004,BRL,0.2932
VAL,Valenca Airport,-13.2965,-38.9924,BRL,0.2932
MVF,Dix Sept Rosado Airport,-5.201919999999999,-37.3643,BRL,0.2932
CAU,Caruaru Airport,-8.28239,-36.0135,BRL,0.2932
QNV,Aeroclube de Nova Iguacu,-22.7453,-43.4603,BRL,0.2932
BNU,Aeroporto Blumenau,-26.834239,-49.091696,BRL,0.2932
IZA,Zona da Mata Regional Airport,-21.513055800000004,-43.17305756,BRL,0.2932
POJ,Patos de Minas Airport,-18.672778,-46.491111,BRL,0.2932
JTC,Bauru-Arealva,-22.157778,-49.068333,BRL,0.2932
OIA,Ourilandia do Norte Airport,-6.763056,-51.05,BRL,0.2932
RDC,Redencao Airport,-8.033333,-49.98,BRL,0.2932
SXX,Sao Felix do Xingu Airport,-6.641389,-51.952222,BRL,0.2932
BYO,Bonito Airport,-21.247222,-56.4525,BRL,0.2932
SXO,Sao Felix do Araguaia Airport,-11.6325,-50.689444,BRL,0.2932
CFC,Carlos Alberto da Costa Neves Airport,-26.788333,-50.939721999999996,BRL,0.2932
CAF,Carauari Airport,-4.871389,-66.8975,BRL,0.2932
ERN,Amaury Feitosa Tomaz Airport,-6.639444,-69.879722,BRL,0.2932
CCI,Concordia Airport,-27.180556,-52.052778,BRL,0.2932
FBE,Paulo Abdala Airport,-26.059167000000002,-53.06333299999999,BRL,0.2932
CFO,Confresa Airport,-10.633611,-51.567221999999994,BRL,0.2932
UMU,Orlando de Carvalho Airport,-23.798610999999998,-53.313611,BRL,0.2932
DTI,Diamantina Airport,-18.231944,-43.650278,BRL,0.2932
FBA,Fonte Boa Airport,-2.5325,-66.083333,BRL,0.2932
OLC,Senadora Eunice Micheles Airport,-3.465556,-68.91888900000001,BRL,0.2932
HUW,Humaita Airport,-7.532222,-63.072222,BRL,0.2932
IRZ,Tapuruquara Airport,-0.416944,-65.033889,BRL,0.2932
ORX,Oriximina Airport,-1.7141669999999998,-55.836110999999995,BRL,0.2932
UNA,Una-Comandatuba Airport,-15.355278,-38.998889,BRL,0.2932
QCJ,Botucatu,-22.938000000000002,-48.467,BRL,0.2932
QSC,Sao Carlos TAM,-21.875,-47.903999999999996,BRL,0.2932
BJP,Aeroporto Estadual Arthur Siqueira,-22.979167,-46.5375,BRL,0.2932
BHZ,Pampulha,-19.8517,-43.9508,BRL,0.2932
BOJ,Burgas,42.569583,27.515235999999998,BGN,0.5117
GOZ,Gorna Oryahovitsa,43.151444,25.712889,BGN,0.5117
PDV,Plovdiv,42.067806,24.850832999999998,BGN,0.5117
SOF,Sofia,42.695194,23.406167,BGN,0.5117
VAR,Varna,43.232071999999995,27.825105999999998,BGN,0.5117
HKV,Uzundzhovo,41.976375,25.589817,BGN,0.5117
OUA,Ouagadougou,12.353194,-1.512417,XOF,0.001524
BOY,Bobo Dioulasso,11.160055999999999,-4.3309690000000005,XOF,0.001524
BJM,Bujumbura Intl,-3.3240190000000003,29.318519000000002,BIF,0.0006146
PNH,Phnom Penh Intl,11.546555999999999,104.844139,KHR,0.00023879999999999998
REP,Siem Reap,13.410666,103.81284000000001,KHR,0.00023879999999999998
KOS,Sihanoukville,10.579686,103.63682800000001,KHR,0.00023879999999999998
RBE,Ratanakiri,13.73,106.98700000000001,KHR,0.00023879999999999998
BBM,Battambang Airport,13.0956,103.22399999999999,KHR,0.00023879999999999998
KTI,Kratie Airport,12.4905,106.055,KHR,0.00023879999999999998
TKC,Tiko,4.089192,9.360528,XAF,0.001524
DLA,Douala,4.006081,9.719481,XAF,0.001524
MVR,Salak,10.451392,14.257360999999998,XAF,0.001524
FOM,Foumban Nkounja,5.636919,10.750817,XAF,0.001524
NGE,Ngaoundere,7.357011,13.559242000000001,XAF,0.001524
GOU,Garoua,9.335892,13.370103,XAF,0.001524
BFX,Bafoussam,5.536919,10.354583,XAF,0.001524
BPC,Bamenda,6.039239,10.122639,XAF,0.001524
YAO,Yaounde Ville,3.836039,11.523461,XAF,0.001524
NSI,Yaounde Nsimalen,3.722556,11.553269,XAF,0.001524
YAM,Sault Ste Marie,46.485001000000004,-84.509445,CAD,0.7423
YAV,Winnipeg St Andrews,50.056389,-97.0325,CAD,0.7423
YAW,Shearwater,44.639721,-63.499444,CAD,0.7423
YAY,St Anthony,51.391944,-56.083056000000006,CAD,0.7423
YAZ,Tofino,49.082221999999994,-125.7725,CAD,0.7423
YBB,Kugaaruk,68.534444,-89.80805600000001,CAD,0.7423
YBC,Baie Comeau,49.1325,-68.204444,CAD,0.7423
YBG,Bagotville,48.330555,-70.996391,CAD,0.7423
YBK,Baker Lake,64.298889,-96.07777800000001,CAD,0.7423
YBL,Campbell River,49.950832,-125.27083300000001,CAD,0.7423
YBR,Brandon Muni,49.91,-99.951944,CAD,0.7423
YCB,Cambridge Bay,69.10805500000001,-105.138333,CAD,0.7423
YCD,Nanaimo,49.052333000000004,-123.870167,CAD,0.7423
YCG,Castlegar,49.296389000000005,-117.6325,CAD,0.7423
YCH,Miramichi,47.007778,-65.449167,CAD,0.7423
YCL,Charlo,47.990833,-66.330278,CAD,0.7423
YCO,Kugluktuk,67.81666700000001,-115.14388899999999,CAD,0.7423
YCT,Coronation,52.075001,-111.445278,CAD,0.7423
YCW,Chilliwack,49.152778999999995,-121.93888999999999,CAD,0.7423
YCY,Clyde River,70.486111,-68.516667,CAD,0.7423
YZS,Fairmont Hot Springs,64.193333,-83.359444,CAD,0.7423
YDA,Dawson City,64.043056,-139.127778,CAD,0.7423
YDB,Burwash,61.371111,-139.040556,CAD,0.7423
YDC,Princeton,49.468056,-120.511389,CAD,0.7423
YDF,Deer Lake,49.210833,-57.391388,CAD,0.7423
YDL,Dease Lake,58.422222,-130.032222,CAD,0.7423
YDN,Dauphin Barker,51.100834000000006,-100.0525,CAD,0.7423
YDQ,Dawson Creek,55.742332999999995,-120.18299999999999,CAD,0.7423
YEG,Edmonton Intl,53.309723,-113.579722,CAD,0.7423
YEK,Arviat,61.094166,-94.070833,CAD,0.7423
YEN,Estevan,49.210278,-102.96583299999999,CAD,0.7423
YET,Edson,53.578888,-116.465,CAD,0.7423
YEU,Eureka,79.994722,-85.814167,CAD,0.7423
YEV,Inuvik Mike Zubko,68.304167,-133.482778,CAD,0.7423
YFB,Iqaluit,63.75639,-68.555832,CAD,0.7423
YFC,Fredericton,45.868889,-66.537222,CAD,0.7423
YFO,Flin Flon,54.67805500000001,-101.681667,CAD,0.7423
YFR,Fort Resolution,61.180831999999995,-113.689722,CAD,0.7423
YFS,Fort Simpson,61.760153,-121.236525,CAD,0.7423
YGK,Kingston,44.225277,-76.596944,CAD,0.7423
YGL,La Grande Riviere,53.625278,-77.704167,CAD,0.7423
YGP,Gaspe,48.775278,-64.478611,CAD,0.7423
YGQ,Geraldton Greenstone Regional,49.778332,-86.93944499999999,CAD,0.7423
YGR,Iles De La Madeleine,47.424721000000005,-61.77805600000001,CAD,0.7423
YHB,Hudson Bay,52.816666000000005,-102.31139,CAD,0.7423
YHD,Dryden Rgnl,49.831666999999996,-92.744167,CAD,0.7423
YHI,Ulukhaktok Holman,70.762778,-117.80611100000002,CAD,0.7423
YHK,Gjoa Haven,68.63555600000001,-95.849722,CAD,0.7423
YHM,Hamilton,43.173611,-79.935,CAD,0.7423
YHU,St Hubert,45.5175,-73.416944,CAD,0.7423
YHY,Hay River,60.839721999999995,-115.78277800000001,CAD,0.7423
YHZ,Halifax Intl,44.880833,-63.50861,CAD,0.7423
YIB,Atikokan Muni,48.773888,-91.638611,CAD,0.7423
YIO,Pond Inlet,72.683334,-77.966667,CAD,0.7423
YJN,St Jean,45.294445,-73.281111,CAD,0.7423
YJT,Stephenville,48.544167,-58.549999,CAD,0.7423
YKA,Kamloops,50.702222,-120.44444399999999,CAD,0.7423
YKF,Waterloo,43.460833,-80.37861099999999,CAD,0.7423
YKL,Schefferville,54.805278,-66.805278,CAD,0.7423
YKY,Kindersley,51.5175,-109.180833,CAD,0.7423
YKZ,Buttonville Muni,43.862221000000005,-79.37,CAD,0.7423
YLD,Chapleau,47.82,-83.34666700000001,CAD,0.7423
YLJ,Meadow Lake,54.125278,-108.522778,CAD,0.7423
YLL,Lloydminster,53.309166000000005,-110.0725,CAD,0.7423
YLT,Alert,82.517778,-62.280556000000004,CAD,0.7423
YLW,Kelowna,49.956112,-119.377778,CAD,0.7423
YMA,Mayo,63.616389,-135.868333,CAD,0.7423
YMJ,Moose Jaw Air Vice Marshal C M Mcewen,50.330278,-105.55916699999999,CAD,0.7423
YMM,Fort Mcmurray,56.653332999999996,-111.221944,CAD,0.7423
YMO,Moosonee,51.291111,-80.607778,CAD,0.7423
YMW,Maniwaki,46.272778,-75.99055600000001,CAD,0.7423
YMX,Montreal Intl Mirabel,45.681944,-74.005278,CAD,0.7423
YNA,Natashquan,50.19,-61.789167000000006,CAD,0.7423
YND,Gatineau,45.521694000000004,-75.56358900000001,CAD,0.7423
YNM,Matagami,49.761666999999996,-77.802778,CAD,0.7423
YOC,Old Crow,67.57055600000001,-139.839167,CAD,0.7423
YOD,Cold Lake,54.404999,-110.279444,CAD,0.7423
YOJ,High Level,58.621389,-117.164722,CAD,0.7423
YOW,Ottawa Macdonald Cartier Intl,45.3225,-75.669167,CAD,0.7423
YPA,Prince Albert Glass Field,53.214167,-105.67277800000001,CAD,0.7423
YPE,Peace River,56.226943999999996,-117.447222,CAD,0.7423
YPG,Southport,49.903056,-98.273889,CAD,0.7423
YPL,Pickle Lake,51.446388,-90.214167,CAD,0.7423
YPN,Port Menier,49.836389000000004,-64.288611,CAD,0.7423
YPQ,Peterborough,44.23,-78.363333,CAD,0.7423
YPR,Prince Rupert,54.28611,-130.44472199999998,CAD,0.7423
YPY,Fort Chipewyan,58.767223,-111.117222,CAD,0.7423
YQA,Muskoka,44.974722,-79.303333,CAD,0.7423
YQB,Quebec Jean Lesage Intl,46.791111,-71.393333,CAD,0.7423
YQF,Red Deer Regional,52.182221999999996,-113.894444,CAD,0.7423
YQG,Windsor,42.275556,-82.955556,CAD,0.7423
YQH,Watson Lake,60.116389,-128.8225,CAD,0.7423
YQK,Kenora,49.788334000000006,-94.363056,CAD,0.7423
YQL,Lethbridge,49.630278000000004,-112.799722,CAD,0.7423
YQM,Greater Moncton Intl,46.112221000000005,-64.678611,CAD,0.7423
YQQ,Comox,49.710833,-124.88666699999999,CAD,0.7423
YQR,Regina Intl,50.431944,-104.66583299999999,CAD,0.7423
YQT,Thunder Bay,48.371944,-89.32388900000001,CAD,0.7423
YQU,Grande Prairie,55.179722,-118.885,CAD,0.7423
YQV,Yorkton Muni,51.264721,-102.461667,CAD,0.7423
YQW,North Battleford,52.769167,-108.24361,CAD,0.7423
YQX,Gander Intl,48.936944,-54.568056000000006,CAD,0.7423
YQY,Sydney,46.161388,-60.047779000000006,CAD,0.7423
YQZ,Quesnel,53.026112,-122.510278,CAD,0.7423
YRB,Resolute Bay,74.716944,-94.969444,CAD,0.7423
YRI,Riviere Du Loup,47.764444,-69.584722,CAD,0.7423
YRJ,Roberval,48.52,-72.265556,CAD,0.7423
YRM,Rocky Mountain House,52.429722,-114.90416699999999,CAD,0.7423
YRT,Rankin Inlet,62.81139,-92.115833,CAD,0.7423
YSB,Sudbury,46.625,-80.798889,CAD,0.7423
YSC,Sherbrooke,45.438611,-71.691389,CAD,0.7423
YSJ,Saint John,45.316111,-65.89027800000001,CAD,0.7423
YSM,Fort Smith,60.020278000000005,-111.96194399999999,CAD,0.7423
YSR,Nanisivik,72.982222,-84.61361099999999,CAD,0.7423
YSU,Summerside,46.440556,-63.833611,CAD,0.7423
YSY,Sachs Harbour,71.993889,-125.2425,CAD,0.7423
YTE,Cape Dorset,64.23,-76.526667,CAD,0.7423
YTH,Thompson,55.801111,-97.864166,CAD,0.7423
YTR,Trenton,44.118889,-77.528056,CAD,0.7423
YTS,Timmins,48.569721,-81.376667,CAD,0.7423
YTZ,City Centre,43.627499,-79.396167,CAD,0.7423
YUB,Tuktoyaktuk,69.433334,-133.026389,CAD,0.7423
YUL,Pierre Elliott Trudeau Intl,45.470556,-73.740833,CAD,0.7423
YUT,Repulse Bay,66.521389,-86.224722,CAD,0.7423
YUX,Hall Beach,68.776111,-81.243611,CAD,0.7423
YUY,Rouyn Noranda,48.206111,-78.83555600000001,CAD,0.7423
YVC,La Ronge,55.15139,-105.261944,CAD,0.7423
YVG,Vermilion,53.355833,-110.82388999999999,CAD,0.7423
YVM,Qikiqtarjuaq,67.545833,-64.031389,CAD,0.7423
YVO,Val D Or,48.053333,-77.78277800000001,CAD,0.7423
YVP,Kuujjuaq,58.096111,-68.42694399999999,CAD,0.7423
YVQ,Norman Wells,65.281617,-126.79821899999999,CAD,0.7423
YVR,Vancouver Intl,49.193889,-123.184444,CAD,0.7423
YVT,Buffalo Narrows,55.84194399999999,-108.4175,CAD,0.7423
YVV,Wiarton,44.745834,-81.107222,CAD,0.7423
YWA,Petawawa,45.952221,-77.319168,CAD,0.7423
YWG,Winnipeg Intl,49.910036,-97.239886,CAD,0.7423
YWK,Wabush,52.921943999999996,-66.86444399999999,CAD,0.7423
YWL,Williams Lake,52.183056,-122.05416699999999,CAD,0.7423
YWY,Wrigley,63.209444,-123.43666699999999,CAD,0.7423
YXC,Canadian Rockies Intl,49.612221999999996,-115.781944,CAD,0.7423
YXD,Edmonton City Centre,53.5725,-113.520556,CAD,0.7423
YXE,Saskatoon J G Diefenbaker Intl,52.170834,-106.699722,CAD,0.7423
YXH,Medicine Hat,50.01889,-110.72083300000001,CAD,0.7423
YXJ,Fort St John,56.23805600000001,-120.740278,CAD,0.7423
YXL,Sioux Lookout,50.113889,-91.90527800000001,CAD,0.7423
YXP,Pangnirtung,66.145,-65.713611,CAD,0.7423
YXR,Timiskaming Rgnl,47.695,-79.848889,CAD,0.7423
YXS,Prince George,53.889444,-122.67888899999998,CAD,0.7423
YXT,Terrace,54.46850799999999,-128.57621899999998,CAD,0.7423
YXU,London,43.033056,-81.151111,CAD,0.7423
YXX,Abbotsford,49.025278,-122.360556,CAD,0.7423
YXY,Whitehorse Intl,60.709553,-135.06726899999998,CAD,0.7423
YYB,North Bay,46.363611,-79.42277800000001,CAD,0.7423
YYC,Calgary Intl,51.113888,-114.020278,CAD,0.7423
YYD,Smithers,54.824721999999994,-127.182778,CAD,0.7423
YYE,Fort Nelson,58.836389000000004,-122.596944,CAD,0.7423
